Tipo,Prov_Ciudad,Zona,Calle,Precio,Metros,Habitación,Baños
Dúplex,Barcelona,NA,Camp de l´Arpa,1700,120,3,2
Piso,Barcelona,El Gótic,calle El Gòtic,1540,110,3,1
Piso,Barcelona,El Coll,calle Mossèn Batlle,1400,125,3,2
Piso,Barcelona,Provençals del Poblenou,calle Josep Pla,1000,110,4,2
Piso,Barcelona,El Carmel,calle La Murtra,750,51,3,1
Piso,Barcelona,El Poble Sec-Montjuïc,calle Palaudaries,1800,75,3,1
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1300,80,1,1
Piso,Barcelona,Sant Gervasi – La Bonanova,calle Muntaner,1950,180,3,1
Piso,Barcelona,Eixample dreta,paseo Gracia,3500,183,2,2
Ático,Barcelona,NA,Eixample dreta,1500,70,2,2
Piso,Barcelona,Horta,calle Doctor Letamendi,850,60,3,1
Piso,Barcelona,Les Tres Torres,calle Pablo Alcover,3900,125,3,2
Piso,Barcelona,NA,Eixample esquerra,1350,62,2,1
Piso,Barcelona,La Sagrada Família,calle Xifre,1980,100,4,2
Apartamento,Barcelona,NA,El Raval,2150,55,1,1
Piso,Barcelona,Eixample dreta,paseo De Gracia,1390,77,1,1
Piso,Barcelona,Sant Antoni,calle Floridablanca,1800,75,3,0
Piso,Barcelona,NA,Eixample esquerra,1800,72,2,1
Piso,Barcelona,Sant Antoni,calle Gran Via de Les Corts Catalane,2000,85,3,1
Piso,Barcelona,Eixample dreta,calle Pau Claris,2500,195,4,2
Piso,Barcelona,Sant Gervasi – Galvany,calle Amigo,1800,130,3,2
Piso,Barcelona,Les Roquetes-Canyelles,calle Les Roquetes,660,45,2,1
Piso,Barcelona,NA,El Gótic,3300,130,2,2
Piso,Barcelona,Sant Gervasi – Galvany,calle Casanova,2000,134,3,2
Piso,Barcelona,El Raval,calle Aurora,810,39,1,1
Piso,Barcelona,El Poblenou,calle Diagonal,1600,80,2,1
Piso,Barcelona,NA,Diagonal Mar,2500,100,3,2
Apartamento,Barcelona,NA,La Barceloneta,1600,75,2,2
Piso,Barcelona,NA,Eixample,1350,70,1,1
Piso,Barcelona,NA,Eixample esquerra,1450,76,4,2
Piso,Barcelona,NA,La Sagrada Família,1500,60,2,1
Piso,Barcelona,Navas,calle De Ruiz de Padrón,925,80,2,1
Piso,Barcelona,Eixample esquerra,calle Muntaner,2000,80,3,2
Piso,Barcelona,El Raval,calle El Raval,850,39,2,1
Piso,Barcelona,La Sagrada Família,calle Lepant,1300,75,4,1
Piso,Barcelona,Eixample dreta,calle Aragó,1800,140,3,0
Piso,Barcelona,Les Tres Torres,paseo Bonanova,3400,170,4,3
Piso,Barcelona,La Sagrada Família,calle Aragó,1500,99,3,1
Apartamento,Barcelona,NA,Sant Martí,1700,85,3,1
Piso,Barcelona,El Guinardó,calle Guinardo,1000,70,3,1
Apartamento,Barcelona,NA,Camp de l´Arpa,1700,90,3,2
Piso,Barcelona,La Trinitat Nova,calle La Trinitat Nova,950,108,3,2
Piso,Barcelona,Vila de Gràcia,calle Llibertat,2500,100,2,2
Piso,Barcelona,NA,El Putxet i Farró,1750,135,4,2
Piso,Barcelona,El Putxet i Farró,calle San Gervasi de Cassoles,1100,45,1,1
Piso,Barcelona,Diagonal Mar,calle De Provençals,1700,100,3,2
Piso,Barcelona,Bon Pastor,calle Lima,800,60,1,1
Estudio,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1700,40,1,1
Piso,Barcelona,NA,Eixample esquerra,2200,100,3,1
Piso,Barcelona,Eixample dreta,calle Pau Claris,2500,195,4,3
Piso,Barcelona,El Guinardó,ronda Guinardo,1100,85,3,2
Piso,Barcelona,El Raval,rambla Raval,820,46,3,1
Chalet,Barcelona,Pedralbes,calle Del Torrent de Les Roses,2500,210,4,2
Piso,Barcelona,Sant Gervasi – Galvany,calle Balmes,1500,116,4,3
Piso,Barcelona,Sant Gervasi – La Bonanova,calle Sant Gervasi de Cassoles,1300,49,1,1
Apartamento,Barcelona,NA,Sant Gervasi – Galvany,2726,45,1,1
Piso,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1250,55,2,2
Piso,Barcelona,NA,La Sagrada Família,2400,96,2,2
Piso,Barcelona,NA,Sarrià,2950,136,4,3
Piso,Barcelona,Sants,calle Evarist Arnus,1175,65,3,1
Piso,Barcelona,Ciutat  Vella,calle Codols,800,45,1,1
Piso,Barcelona,NA,Eixample dreta,1200,45,1,1
Piso,Barcelona,El Raval,calle Santa Margarida,1500,120,3,0
Piso,Barcelona,NA,Sant Gervasi – La Bonanova,1980,180,3,1
Apartamento,Barcelona,NA,Sant Gervasi – Galvany,2300,85,1,1
Piso,Barcelona,El Turó de la Peira-Can Peguera,calle Sant Iscle,950,75,3,1
Piso,Barcelona,Sant Gervasi – Galvany,calle Diagonal,3900,218,4,3
Piso,Barcelona,El Raval,calle El Raval,820,40,1,1
Piso,Barcelona,NA,El Raval,2000,120,3,2
Ático,Barcelona,Sant Gervasi – La Bonanova,calle Augusta,1525,69,3,2
Piso,Barcelona,NA,Les Tres Torres,1450,50,2,1
Piso,Barcelona,Camp d´en Grassot,paseo Amunt,1200,75,3,1
Piso,Barcelona,El Raval,calle Sant Vicenç,1350,61,2,1
Piso,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1200,51,1,1
Ático,Barcelona,NA,Eixample dreta,4500,180,2,1
Piso,Barcelona,Camp d´en Grassot,calle Monistral,1400,90,2,1
Piso,Barcelona,NA,El Raval,1450,98,2,1
Apartamento,Barcelona,NA,Eixample dreta,1600,35,1,1
Piso,Barcelona,El Putxet i Farró,calle Saragossa,1450,125,4,2
Piso,Barcelona,El Raval,calle Sant Josep Oriol,1250,40,1,1
Dúplex,Barcelona,NA,El Poble Sec-Montjuïc,1500,67,2,2
Piso,Barcelona,Diagonal Mar,calle Fluvia,1350,55,1,1
Piso,Barcelona,NA,Sant martí,925,70,2,1
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,plaza Marquilles,1200,49,1,1
Piso,Barcelona,Diagonal Mar,calle Diagonal Marfront Marítim del Poblenou,1700,78,3,1
Piso,Barcelona,La Barceloneta,calle Safareigs,750,30,1,1
Piso,Barcelona,Eixample dreta,calle Balmes,1800,58,2,2
Piso,Barcelona,NA,El Gótic,1650,50,1,1
Apartamento,Barcelona,NA,El Gótic,2950,220,5,2
Piso,Barcelona,NA,La Barceloneta,950,65,1,1
Piso,Barcelona,Sarrià,calle Juan Sebastian Bach,2300,127,3,2
Piso,Barcelona,NA,Provençals del Poblenou,1750,90,3,1
Apartamento,Barcelona,Sant Gervasi – La Bonanova,calle De Carrencà,950,40,1,1
Piso,Barcelona,El Gótic,rambla La,1150,65,2,1
Piso,Barcelona,NA,Sants-montjuïc,1800,80,2,1
Piso,Barcelona,Eixample dreta,calle Dreta de L´Eixample,1300,45,1,1
Piso,Barcelona,Camp de l´Arpa,calle Industria,1000,90,4,1
Piso,Barcelona,NA,La Marina del Prat Vermell,800,45,2,1
Apartamento,Barcelona,NA,El Gótic,9000,250,4,4
Piso,Barcelona,Eixample dreta,calle De Sardenya,1300,80,3,2
Piso,Barcelona,El Poble Sec-Montjuïc,calle Cabanes,1100,68,2,2
Piso,Barcelona,Sant Gervasi – Galvany,calle Casanova,1900,135,3,2
Piso,Barcelona,NA,Eixample esquerra,2400,100,3,1
Piso,Barcelona,NA,Camp de l´Arpa,1900,70,2,2
Piso,Barcelona,Eixample,calle Universitat,1500,75,2,1
Piso,Barcelona,El Poble Sec-Montjuïc,calle Poble Sec,900,98,3,1
Apartamento,Barcelona,NA,Sant Gervasi – Galvany,2924,60,2,1
Piso,Barcelona,El Poble Sec-Montjuïc,calle Cabanes,1190,68,2,2
Piso,Barcelona,NA,Sant Gervasi – Galvany,2500,184,5,3
Piso,Barcelona,NA,Eixample esquerra,3200,130,3,2
Piso,Barcelona,NA,Eixample esquerra,1800,60,2,2
Piso,Barcelona,El Raval,calle El Raval,725,44,1,1
Piso,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,2100,85,4,1
Piso,Barcelona,Les corts,calle Taquigraf Garriga,1150,70,1,1
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,3450,95,2,1
Piso,Barcelona,NA,Eixample dreta,6500,80,2,2
Piso,Barcelona,NA,Camp de l´Arpa,2000,103,3,1
Piso,Barcelona,NA,Porta,1150,90,3,2
Piso,Barcelona,Camp de l´Arpa,calle De la Indústria,1250,100,4,2
Piso,Barcelona,NA,Eixample dreta,3600,85,2,1
Piso,Barcelona,Fort Pienc,calle Tetuan,1900,77,3,1
Piso,Barcelona,NA,Eixample esquerra,1800,100,2,2
Piso,Barcelona,El Gótic,plaza Joaquim Xirau,1600,106,2,2
Piso,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,4133,60,2,1
Piso,Barcelona,El Poble Sec-Montjuïc,calle Blasco de Garay,1375,100,4,1
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,3450,105,2,2
Piso,Barcelona,Vallcarca i els Penitents,calle Sant Eduald,1190,85,3,2
Piso,Barcelona,La Verneda i La Pau,calle Gran Via de Les Corts Catalanes,1050,65,2,1
Piso,Barcelona,NA,Diagonal Mar,3900,100,3,2
Apartamento,Barcelona,NA,El Raval,1350,60,2,1
Piso,Barcelona,Eixample esquerra,calle Consell de Cent,1600,60,2,1
Piso,Barcelona,NA,Diagonal Mar,2500,130,4,2
Piso,Barcelona,Horta,calle Salses,1900,115,4,2
Piso,Barcelona,El Guinardó,calle Sant Quinti,1000,60,2,1
Apartamento,Barcelona,NA,Eixample esquerra,1500,55,1,1
Apartamento,Barcelona,NA,La Barceloneta,1900,60,2,1
Piso,Barcelona,Sant Antoni,calle Borrell,1500,30,1,1
Piso,Barcelona,NA,La Sagrada Família,1650,70,2,2
Piso,Barcelona,Eixample dreta,calle Consell de Cent,1700,61,2,1
Piso,Barcelona,NA,Sant Gervasi – Galvany,2300,160,3,2
Piso,Barcelona,El Gótic,calle Avinyó,2000,115,1,1
Dúplex,Barcelona,Fort Pienc,calle Castillejos,800,65,1,1
Piso,Barcelona,La Sagrada Família,calle De València,1150,80,3,1
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1250,52,1,1
Piso,Barcelona,NA,El Gótic,650,30,1,1
Piso,Barcelona,Eixample dreta,calle Av Roma,1800,95,2,2
Piso,Barcelona,Eixample esquerra,calle De Casanova,1700,70,2,2
Piso,Barcelona,NA,El Putxet i Farró,1500,110,3,1
Piso,Barcelona,NA,Vallcarca i els Penitents,1800,100,3,2
Loft,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1000,45,1,1
Piso,Barcelona,El Poble Sec-Montjuïc,calle Vila i Vila,1550,95,3,2
Loft,Barcelona,NA,Provençals del Poblenou,4300,170,1,1
Piso,Barcelona,NA,Diagonal Mar,2600,115,4,2
Dúplex,Barcelona,NA,Barcelona,3000,100,3,2
Piso,Barcelona,NA,Sant Gervasi – Galvany,2300,100,4,2
Piso,Barcelona,El Raval,calle Joaquin Costa,1110,70,2,1
Piso,Barcelona,NA,Eixample dreta,2300,116,3,3
Piso,Barcelona,NA,Gràcia Nova,1050,70,3,1
Piso,Barcelona,NA,Sant Gervasi – Galvany,2264,60,1,1
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,paseo Isabel II,2700,90,1,2
Piso,Barcelona,NA,Diagonal Mar,6500,245,4,2
Piso,Barcelona,NA,Diagonal Mar,3900,110,3,2
Piso,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1150,50,1,1
Piso,Barcelona,Eixample dreta,paseo De Gracia,1300,70,1,1
Apartamento,Barcelona,NA,Eixample dreta,1750,65,1,1
Piso,Barcelona,NA,Pedralbes,5900,295,5,4
Piso,Barcelona,Sant Gervasi – Galvany,calle Avenir,2300,165,4,2
Casa,Barcelona,NA,Sant Gervasi – La Bonanova,8700,520,5,6
Ático,Barcelona,Pedralbes,calle Rubió i Lluch,5900,295,5,4
Piso,Barcelona,El Poblenou,calle Bilbao,5000,102,2,2
Piso,Barcelona,Eixample esquerra,calle De Còrsega,1200,70,2,1
Piso,Barcelona,Sant Gervasi – La Bonanova,calle Reus,1600,56,1,1
Piso,Barcelona,NA,Diagonal Mar,7500,150,3,3
Piso,Barcelona,NA,Sant Gervasi – Galvany,2300,160,4,2
Piso,Barcelona,Eixample dreta,calle Consell de Cent,2500,135,3,2
Apartamento,Barcelona,NA,Eixample dreta,2300,90,3,1
Piso,Barcelona,NA,Eixample esquerra,1500,90,3,2
Piso,Barcelona,La Bordeta,calle Corral,1500,92,2,1
Piso,Barcelona,Pedralbes,calle De Fontcoberta,1700,85,3,2
Piso,Barcelona,NA,Les corts,1500,77,2,2
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,paseo Isabel II,2700,140,3,2
Piso,Barcelona,La Sagrada Família,calle Marina,3000,82,3,2
Piso,Barcelona,El Raval,ronda San Antonio,900,35,1,0
Piso,Barcelona,La Sagrada Família,calle De València,1400,85,3,2
Piso,Barcelona,Sant Gervasi – Galvany,calle Damigó,2450,115,3,2
Piso,Barcelona,El Raval,calle Guardia,1200,65,2,1
Estudio,Barcelona,NA,Vilapicina i la Torre Llobeta,1500,45,1,1
Piso,Barcelona,Sarrià,calle Sor Eulàlia D'anzizu,1350,54,3,1
Casa adosada,Barcelona,NA,La Vila Olímpica,2800,180,3,3
Piso,Barcelona,Eixample esquerra,calle Mallorca,1300,70,3,1
Piso,Barcelona,NA,Vila de Gràcia,1150,35,1,1
Piso,Barcelona,El Raval,calle Perecamps,1900,58,2,2
Piso,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1275,65,2,1
Piso,Barcelona,Horta,calle Venecia,1300,100,3,2
Loft,Barcelona,NA,El Gótic,820,45,1,0
Piso,Barcelona,Eixample dreta,calle Valencia,1100,40,1,1
Piso,Barcelona,Camp de l´Arpa,calle De Provença,1100,40,1,1
Piso,Barcelona,NA,El Gótic,1450,150,2,1
Apartamento,Barcelona,NA,Eixample dreta,2700,90,2,2
Piso,Barcelona,La Verneda i La Pau,plaza Fernando de Los Ríos,1390,115,3,1
Piso,Barcelona,Sant Gervasi – Galvany,calle De Marià Cubí,1150,65,1,1
Estudio,Barcelona,Sants,calle Carrera i Candi,1260,132,2,1
Dúplex,Barcelona,NA,El Baix Guinardó,2500,180,3,3
Piso,Barcelona,El Raval,calle Cera,1800,110,4,2
Piso,Barcelona,NA,El Raval,960,85,2,1
Piso,Barcelona,El Poblenou,calle Llacuna,2600,105,2,1
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,paseo Isabel II,2700,140,2,2
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,calle Dels Tiradors,1125,37,1,1
Dúplex,Barcelona,NA,La Barceloneta,1600,60,2,2
Piso,Barcelona,Eixample esquerra,calle Entença,1500,120,4,2
Piso,Barcelona,NA,Pedralbes,1760,60,1,1
Piso,Barcelona,Sant Ramon-La Maternitat,calle Avinguda de Madrid,1200,75,2,2
Apartamento,Barcelona,NA,Sants,1750,65,1,1
Piso,Barcelona,El Putxet i Farró,calle Del Caire,930,55,2,1
Piso,Barcelona,Vila de Gràcia,calle Ramón y Cajal,1200,58,2,1
Piso,Barcelona,NA,Sant Gervasi – Galvany,3400,105,2,2
Piso,Barcelona,El Putxet i Farró,pasaje De Lucà,1800,79,2,1
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,calle Cotoners,1290,60,2,2
Piso,Barcelona,El Coll,calle Beat Almato,1962,53,2,1
Chalet,Barcelona,NA,Fort Pienc,1800,60,2,2
Piso,Barcelona,Sant Antoni,ronda De Sant Pau,1600,75,3,1
Piso,Barcelona,NA,Pedralbes,2250,60,2,1
Piso,Barcelona,NA,Eixample esquerra,1600,98,2,2
Apartamento,Barcelona,NA,El Gótic,1800,80,2,2
Ático,Barcelona,La Sagrada Família,calle Diputacio,1800,75,2,2
Piso,Barcelona,Fort Pienc,calle Diputacio,1800,65,2,1
Apartamento,Barcelona,NA,Eixample dreta,5000,170,4,3
Piso,Barcelona,La Sagrada Família,calle Provença,2050,88,3,1
Piso,Barcelona,Navas,calle Sant Antoni Maria Claret,1050,90,4,2
Piso,Barcelona,Pedralbes,calle Manuel Ballve,4500,300,4,3
Piso,Barcelona,Eixample esquerra,calle Eixample,1700,114,4,2
Piso,Barcelona,Eixample esquerra,calle Paris,1400,95,2,2
Piso,Barcelona,Eixample dreta,calle De la Diputació,1450,85,2,2
Piso,Barcelona,Eixample dreta,paseo De Gracia,5000,80,1,1
Casa,Barcelona,Vilapicina i la Torre Llobeta,calle Arnau,1700,150,3,3
Piso,Barcelona,Eixample dreta,calle Consell de Cent,1600,70,2,2
Piso,Barcelona,El Gótic,calle Las Ramblas,2400,75,3,3
Apartamento,Barcelona,NA,La Barceloneta,4500,90,1,1
Piso,Barcelona,El Gótic,calle Boria,850,50,1,1
Piso,Barcelona,NA,Eixample dreta,1700,80,2,1
Piso,Barcelona,El Poble Sec-Montjuïc,calle Pedreres,1100,50,1,1
Piso,Barcelona,Eixample dreta,paseo De Gracia,5000,110,1,1
Piso,Barcelona,NA,Sant Gervasi – La Bonanova,3200,225,5,2
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,calle Sant Pere Mitjà,1700,77,3,2
Dúplex,Barcelona,Sant Andreu de Palomar,calle Cabrea,1200,126,3,2
Piso,Barcelona,El Raval,calle Joaquin Costa,1500,55,2,1
Piso,Barcelona,El Raval,calle Hospital Jto Las Ramblas,1400,50,2,1
Apartamento,Barcelona,NA,El Raval,2400,150,3,1
Piso,Barcelona,El Baix Guinardó,calle Rosalia de Castro,1300,80,1,1
Apartamento,Barcelona,Eixample dreta,calle Valencia,1990,130,4,2
Piso,Barcelona,NA,El Putxet i Farró,2800,229,2,2
Piso,Barcelona,Pedralbes,calle Diagonal,2800,177,5,3
Piso,Barcelona,El Raval,calle Balmes,1100,65,1,1
Piso,Barcelona,Eixample dreta,plaza Universitat,1200,74,2,1
Piso,Barcelona,Sant Gervasi – Galvany,vía Augusta,1150,65,1,1
Bajo,Barcelona,La Barceloneta,calle Barceloneta,850,50,1,1
Ático-dúplex,Barcelona,Sant Gervasi – La Bonanova,calle Ciutat de Balaguer,1800,90,3,2
Piso,Barcelona,Eixample esquerra,calle Entença,1500,110,4,2
Piso,Barcelona,El Gótic,calle Paradis,2800,114,3,3
Apartamento,Barcelona,NA,El Putxet i Farró,1600,100,3,2
Piso,Barcelona,La Font de la Guatlla,calle Gran Via,1100,70,3,2
Ático,Barcelona,Eixample dreta,calle Freser,1100,59,3,1
Piso,Barcelona,La Sagrada Família,calle Castillejos,880,45,1,1
Piso,Barcelona,Eixample esquerra,calle Aribau,1050,65,2,1
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1400,81,2,2
Piso,Barcelona,Eixample dreta,calle Gran Via Corts,1300,103,4,2
Piso,Barcelona,Vila de Gràcia,calle Ramón y Cajal,2500,115,2,1
Piso,Barcelona,Les Tres Torres,calle Via Augusta,2300,160,4,2
Piso,Barcelona,La Barceloneta,calle Atlantida,900,32,1,1
Apartamento,Barcelona,NA,Eixample dreta,1800,70,2,1
Apartamento,Barcelona,NA,El Raval,1750,100,2,2
Ático,Barcelona,Sant Gervasi – La Bonanova,ronda General Mitre,1050,50,1,1
Piso,Barcelona,Born-Santa Caterina-Sant Pere-La Ribera,calle Lluís El Piadós,1000,59,1,1
Apartamento,Barcelona,NA,Eixample dreta,1900,85,2,1
Apartamento,Barcelona,NA,La Sagrada Família,1350,50,1,1
Apartamento,Barcelona,NA,El Raval,1300,145,1,2
Apartamento,Barcelona,NA,Diagonal Mar,1600,95,3,2
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1700,54,2,1
Apartamento,Barcelona,NA,El Raval,1600,90,2,2
Apartamento,Barcelona,NA,La Font de la Guatlla,1350,80,2,1
Piso,Barcelona,NA,Diagonal Mar,2450,131,2,2
Apartamento,Barcelona,NA,Eixample dreta,1800,65,2,1
Apartamento,Barcelona,NA,El Raval,1600,65,2,2
Apartamento,Barcelona,NA,Sant Martí,1350,65,2,1
Apartamento,Barcelona,NA,Ciutat  Vella,2100,110,2,2
Dúplex,Barcelona,NA,Sant Gervasi – Galvany,2100,176,3,2
Apartamento,Barcelona,NA,Ciutat  Vella,2300,110,2,2
Apartamento,Barcelona,NA,El Gótic,1450,78,2,1
Piso,Barcelona,NA,Eixample dreta,6500,185,3,3
Apartamento,Barcelona,NA,El Gótic,1200,65,2,1
Piso,Barcelona,NA,Ciutat  Vella,1850,95,3,2
Apartamento,Barcelona,NA,Eixample esquerra,1800,60,2,1
Apartamento,Barcelona,NA,Camp de l´Arpa,1800,90,3,1
Estudio,Barcelona,NA,El Gótic,850,40,1,1
Piso,Barcelona,NA,Sant Antoni,1500,137,3,2
Apartamento,Barcelona,NA,Eixample esquerra,1700,134,1,2
Ático,Barcelona,NA,Sant Gervasi – Galvany,2550,98,2,2
Apartamento,Barcelona,NA,Fort Pienc,1300,80,3,2
Ático,Barcelona,NA,Eixample esquerra,3200,115,2,2
Apartamento,Barcelona,NA,Eixample esquerra,1300,65,1,1
Piso,Barcelona,NA,La Barceloneta,2000,35,1,1
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,2250,65,1,1
Piso,Barcelona,NA,Eixample dreta,2350,160,2,4
Estudio,Barcelona,NA,Eixample esquerra,1300,45,1,1
Piso,Barcelona,NA,Ciutat  Vella,1150,60,2,1
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,4500,100,3,2
Ático,Barcelona,NA,Sant Gervasi – Galvany,2650,120,3,3
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,4500,100,3,2
Apartamento,Barcelona,NA,Eixample dreta,3700,200,3,4
Apartamento,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,4200,165,3,2
Piso,Barcelona,NA,Sant Ramon-La Maternitat,1700,136,4,2
Apartamento,Barcelona,NA,Sant Martí,1350,75,2,1
Ático,Barcelona,NA,Sant Gervasi – Galvany,10000,320,4,5
Apartamento,Barcelona,NA,Fort Pienc,1200,90,3,1
Apartamento,Barcelona,NA,Ciutat  Vella,1600,75,3,1
Estudio,Barcelona,NA,El Gótic,1350,35,1,1
Ático,Barcelona,NA,Sant Gervasi – Galvany,2150,76,1,2
Apartamento,Barcelona,NA,Fort Pienc,2200,103,4,2
Piso,Barcelona,NA,Eixample dreta,3000,120,3,1
Estudio,Barcelona,NA,Pedralbes,1500,35,1,1
Piso,Barcelona,NA,Eixample dreta,2400,100,3,2
Apartamento,Barcelona,NA,Camp de l´Arpa,1800,100,3,2
Ático,Barcelona,NA,Provençals del Poblenou,1800,105,2,2
Apartamento,Barcelona,NA,Les corts,1800,75,2,1
Piso,Barcelona,NA,Sant Gervasi – Galvany,4000,233,4,3
Ático,Barcelona,NA,Eixample esquerra,5000,124,2,3
Piso,Barcelona,NA,El Raval,1100,60,2,1
Piso,Barcelona,NA,Eixample dreta,4800,75,2,2
Piso,Barcelona,NA,Eixample dreta,2000,110,4,2
Apartamento,Barcelona,NA,El Gótic,1800,60,2,2
Casa,Barcelona,NA,Sarrià,6000,262,6,0
Apartamento,Barcelona,NA,Eixample esquerra,3800,80,2,2
Piso,Barcelona,NA,Vila de Gràcia,1750,60,2,2
Piso,Barcelona,NA,Eixample esquerra,2450,111,2,2
Piso,Barcelona,NA,Eixample dreta,4900,185,3,2
Piso,Barcelona,NA,La Vila Olímpica,2500,133,3,2
Apartamento,Barcelona,NA,Sant Ramon-La Maternitat,1600,95,2,2
Casa,Barcelona,NA,Sarrià,10000,647,11,0
Piso,Barcelona,NA,Eixample esquerra,2500,100,3,2
Apartamento,Barcelona,NA,Eixample dreta,1600,70,2,2
Piso,Barcelona,NA,Ciutat  Vella,3000,160,5,2
Ático,Barcelona,NA,Les corts,4000,150,4,3
Piso,Barcelona,NA,El Raval,1700,104,2,2
Apartamento,Barcelona,NA,Eixample dreta,1999,90,2,1
Piso,Barcelona,NA,Diagonal Mar,1800,60,2,1
Casa adosada,Barcelona,NA,Vallcarca i els Penitents,2500,384,4,2
Ático,Barcelona,NA,Sant Gervasi – Galvany,8000,250,4,5
Ático,Barcelona,NA,El Raval,2500,130,2,2
Apartamento,Barcelona,NA,La Salut,2650,120,3,2
Piso,Barcelona,NA,La Vila Olímpica,3000,130,2,2
Piso,Barcelona,NA,Vallcarca i els Penitents,2390,180,4,2
Piso,Barcelona,NA,Eixample esquerra,2000,60,2,1
Apartamento,Barcelona,NA,Eixample esquerra,1800,60,2,1
Apartamento,Barcelona,NA,Sant Gervasi – Galvany,1571,66,1,1
Piso,Barcelona,NA,Eixample dreta,1800,71,1,1
Piso,Barcelona,NA,Eixample,1700,70,2,1
Piso,Barcelona,NA,Sant Gervasi – Galvany,2000,135,3,2
Piso,Barcelona,NA,Eixample,1600,60,2,1
Piso,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1600,80,2,1
Apartamento,Barcelona,NA,Sant Gervasi – Galvany,3500,120,3,2
Piso,Barcelona,NA,Eixample,2000,70,3,1
Piso,Barcelona,NA,El Poblenou,2800,104,4,2
Ático,Barcelona,NA,Pedralbes,1800,100,3,2
Piso,Barcelona,NA,Ciutat  Vella,1400,100,2,1
Apartamento,Barcelona,NA,Eixample dreta,1800,67,2,1
Apartamento,Barcelona,NA,Eixample dreta,2200,110,4,1
Piso,Barcelona,NA,Eixample dreta,1300,45,1,1
Piso,Barcelona,NA,Eixample esquerra,2000,80,2,1
Apartamento,Barcelona,NA,Sant Antoni,1230,45,1,0
Apartamento,Barcelona,NA,Eixample esquerra,1500,100,2,1
Piso,Barcelona,NA,Eixample esquerra,2400,112,2,2
Piso,Barcelona,NA,Eixample dreta,6990,200,8,5
Apartamento,Barcelona,NA,Eixample esquerra,2200,100,3,2
Piso,Barcelona,NA,Sant Gervasi – Galvany,2500,85,2,1
Casa,Barcelona,NA,Sarrià,7700,415,7,7
Piso,Barcelona,NA,Eixample dreta,2000,45,1,1
Casa adosada,Barcelona,NA,El Putxet i Farró,2950,300,5,4
Chalet,Barcelona,NA,El Raval,7000,760,6,6
Piso,Barcelona,NA,Diagonal Mar,1700,95,3,1
Piso,Barcelona,NA,Sant Gervasi – Galvany,3000,190,3,2
Piso,Barcelona,NA,Eixample dreta,1395,65,1,1
Piso,Barcelona,NA,Sant Gervasi – Galvany,2500,197,5,2
Piso,Barcelona,NA,Sant Gervasi – Galvany,2700,170,4,1
Piso,Barcelona,NA,Eixample dreta,3800,140,3,2
Ático,Barcelona,NA,Born-Santa Caterina-Sant Pere-La Ribera,1700,53,1,1
